date,cough,fever,amnesia,sore throat,sore joint,isPartial,allergy,diarrhea,runny nose,sneeze,state,itch
2014-01-01,40,49,3,17,0,False,35,40,6,5,AL,19
2014-02-01,25,49,3,15,0,False,34,36,3,3,AL,19
2014-03-01,31,49,4,16,0,False,43,45,5,5,AL,21
2014-04-01,30,53,5,16,0,False,46,42,4,5,AL,24
2014-05-01,24,51,5,16,0,False,42,44,4,4,AL,27
2014-06-01,24,51,6,11,0,False,34,50,2,3,AL,29
2014-07-01,21,47,9,14,0,False,45,49,3,3,AL,32
2014-08-01,20,48,10,12,0,False,43,44,4,5,AL,26
2014-09-01,26,50,10,15,0,False,32,42,2,3,AL,25
2014-10-01,28,62,10,13,0,False,37,42,5,4,AL,18
2014-11-01,36,61,6,21,0,False,31,40,5,5,AL,20
2014-12-01,49,65,4,23,0,False,34,45,7,7,AL,19
2015-01-01,43,60,3,23,0,False,39,44,6,5,AL,21
2015-02-01,46,65,4,20,0,False,35,48,9,7,AL,15
2015-03-01,34,62,5,18,0,False,41,43,4,6,AL,16
2015-04-01,34,61,4,16,0,False,50,46,4,5,AL,22
2015-05-01,27,54,3,18,0,False,40,44,5,3,AL,23
2015-06-01,23,50,5,14,0,False,37,47,4,2,AL,33
2015-07-01,23,47,4,13,0,False,36,52,3,4,AL,30
2015-08-01,24,51,3,14,0,False,44,42,6,5,AL,25
2015-09-01,30,58,5,16,0,False,35,42,4,5,AL,22
2015-10-01,34,52,4,15,0,False,33,42,4,4,AL,23
2015-11-01,35,60,4,20,0,False,36,44,4,5,AL,18
2015-12-01,44,63,3,22,0,False,30,47,6,5,AL,23
2016-01-01,41,60,2,18,0,False,35,40,6,5,AL,23
2016-02-01,39,62,3,19,0,False,37,44,6,5,AL,21
2016-03-01,38,66,2,18,0,False,48,48,4,6,AL,24
2016-04-01,36,54,2,20,0,False,47,46,6,6,AL,26
2016-05-01,32,57,3,18,0,False,40,55,4,6,AL,29
2016-06-01,25,51,2,14,0,False,35,50,3,5,AL,31
2016-07-01,24,47,2,13,0,False,38,47,3,4,AL,33
2016-08-01,27,52,2,15,0,False,38,49,4,5,AL,23
2016-09-01,31,57,3,16,0,False,41,48,5,4,AL,21
2016-10-01,31,52,3,18,0,False,37,48,6,5,AL,25
2016-11-01,37,53,2,19,0,False,33,48,7,5,AL,24
2016-12-01,49,64,3,22,0,False,30,47,6,6,AL,25
2017-01-01,42,56,2,19,0,False,34,45,8,5,AL,25
2017-02-01,50,74,2,23,0,False,40,48,9,7,AL,26
2017-03-01,43,68,2,18,0,False,50,53,6,4,AL,27
2017-04-01,35,59,2,15,0,False,52,52,4,6,AL,26
2017-05-01,37,56,2,19,0,False,43,51,5,7,AL,29
2017-06-01,28,51,2,17,0,False,41,56,3,4,AL,32
2017-07-01,27,53,2,15,0,False,46,54,3,7,AL,34
2017-08-01,31,50,2,17,0,False,42,56,8,5,AL,30
2017-09-01,33,58,2,18,0,False,42,48,5,5,AL,28
2017-10-01,36,59,4,18,0,False,37,51,5,3,AL,27
2017-11-01,50,57,2,23,0,False,37,47,7,4,AL,23
2017-12-01,62,78,3,27,0,False,34,49,8,5,AL,22
2018-01-01,68,100,3,26,0,False,35,63,10,7,AL,28
2018-02-01,52,81,2,26,0,False,39,53,7,6,AL,27
2018-03-01,42,57,3,20,0,False,50,47,7,6,AL,23
2018-04-01,40,55,2,20,0,False,50,55,6,5,AL,25
2018-05-01,35,60,2,20,0,False,48,60,5,6,AL,34
2018-06-01,29,54,2,17,0,False,45,63,4,4,AL,37
2018-07-01,30,51,2,15,0,False,43,67,4,6,AL,40
2018-08-01,38,54,2,19,0,False,47,57,6,5,AL,29
2018-09-01,36,62,3,20,0,True,37,52,11,4,AL,28
2004-01-01,0,67,0,22,0,False,51,25,0,0,AK,33
2004-02-01,0,88,0,22,0,False,25,25,0,0,AK,0
2004-03-01,0,85,0,0,0,False,64,0,0,0,AK,42
2004-04-01,20,0,20,0,0,False,59,47,0,23,AK,31
2004-05-01,40,60,20,0,0,False,46,0,0,0,AK,59
2004-06-01,22,43,0,22,0,False,87,0,0,0,AK,48
2004-07-01,0,0,0,0,0,False,60,0,0,0,AK,62
2004-08-01,40,0,0,20,0,False,45,22,0,0,AK,29
2004-09-01,0,18,0,0,0,False,20,0,0,0,AK,26
2004-10-01,18,53,0,18,0,False,20,41,0,21,AK,27
2004-11-01,38,0,0,0,0,False,54,22,0,0,AK,28
2004-12-01,17,34,0,0,0,False,39,19,0,0,AK,0
2005-01-01,30,45,15,0,0,False,52,69,17,0,AK,0
2005-02-01,48,48,0,0,0,False,18,18,0,0,AK,23
2005-03-01,13,79,0,13,0,False,15,15,0,0,AK,19
2005-04-01,59,44,0,0,0,False,34,0,0,0,AK,22
2005-05-01,0,28,14,28,0,False,72,16,16,0,AK,20
2005-06-01,15,0,0,15,0,False,34,17,0,0,AK,44
2005-07-01,0,29,0,14,0,False,41,16,0,0,AK,42
2005-08-01,13,13,0,0,0,False,54,16,16,0,AK,100
2005-09-01,37,61,0,0,0,False,42,14,0,0,AK,27
2005-10-01,34,34,0,0,0,False,13,26,0,0,AK,0
2005-11-01,81,35,0,0,0,False,66,13,13,13,AK,0
2005-12-01,22,11,0,0,0,False,56,25,0,0,AK,16
2006-01-01,28,47,0,9,0,False,33,22,0,0,AK,0
2006-02-01,31,41,0,0,0,False,12,12,0,0,AK,15
2006-03-01,0,62,0,0,0,False,20,0,0,0,AK,26
2006-04-01,28,56,0,0,0,False,11,10,0,0,AK,27
2006-05-01,9,37,0,9,0,False,32,32,0,11,AK,14
2006-06-01,0,10,0,10,0,False,34,11,0,0,AK,22
2006-07-01,9,9,0,0,0,False,32,11,0,0,AK,28
2006-08-01,8,34,8,0,0,False,34,0,10,0,AK,37
2006-09-01,25,50,0,8,0,False,33,14,0,9,AK,0
2006-10-01,8,32,0,16,0,False,36,22,0,0,AK,12
2006-11-01,23,77,0,15,0,False,35,18,0,0,AK,23
2006-12-01,8,39,0,0,0,False,18,31,0,18,AK,11
2007-01-01,14,14,7,14,0,False,36,8,0,8,AK,20
2007-02-01,22,43,0,7,0,False,41,0,0,0,AK,11
2007-03-01,13,52,0,0,0,False,37,11,7,7,AK,10
2007-04-01,20,13,0,20,0,False,19,30,0,0,AK,15
2007-05-01,0,38,0,0,0,False,65,7,7,11,AK,14
2007-06-01,0,34,0,0,0,False,35,8,0,0,AK,10
2007-07-01,6,51,0,13,0,False,26,29,0,0,AK,19
2007-08-01,18,43,0,6,0,False,42,14,7,7,AK,18
2007-09-01,6,30,0,12,0,False,31,7,7,0,AK,31
2007-10-01,21,27,5,21,0,False,31,22,0,12,AK,28
2007-11-01,16,22,5,5,0,False,37,22,6,6,AK,8
2007-12-01,27,38,0,0,0,False,25,22,0,6,AK,16
2008-01-01,5,46,5,0,0,False,46,12,6,0,AK,7
2008-02-01,15,61,5,5,0,False,20,6,0,6,AK,7
2008-03-01,22,45,0,6,0,False,29,19,0,6,AK,16
2008-04-01,13,27,0,13,0,False,69,12,0,0,AK,20
2008-05-01,33,55,11,0,0,False,47,6,0,0,AK,16
2008-06-01,5,21,0,0,0,False,39,12,6,6,AK,31
2008-07-01,15,10,10,0,0,False,34,17,6,11,AK,0
2008-08-01,15,30,0,5,0,False,28,14,6,0,AK,0
2008-09-01,41,45,0,14,0,False,36,13,0,5,AK,7
2008-10-01,30,38,0,4,0,False,34,12,5,5,AK,13
2008-11-01,23,42,0,9,0,False,19,5,5,5,AK,7
2008-12-01,54,50,5,9,0,False,34,10,5,5,AK,7
2009-01-01,17,33,0,17,0,False,38,24,5,7,AK,9
2009-02-01,31,80,0,9,0,False,26,10,0,20,AK,26
2009-03-01,20,64,0,4,0,False,39,14,9,5,AK,6
2009-04-01,24,28,0,28,0,False,49,9,5,0,AK,12
2009-05-01,22,49,4,0,0,False,73,13,0,0,AK,10
2009-06-01,18,41,0,0,0,False,51,18,0,10,AK,13
2009-07-01,17,22,0,9,0,False,37,20,0,5,AK,38
2009-08-01,17,25,0,17,0,False,22,17,0,5,AK,18
2009-09-01,25,29,0,8,0,False,45,19,7,5,AK,12
2009-10-01,27,79,0,20,0,False,31,16,0,4,AK,23
2009-11-01,36,32,4,16,0,False,16,25,7,5,AK,6
2009-12-01,16,39,0,0,0,False,25,23,9,5,AK,15
2010-01-01,45,34,0,4,0,False,36,8,4,0,AK,5
2010-02-01,32,63,4,4,0,False,54,25,4,4,AK,20
2010-03-01,21,56,3,10,0,False,44,26,0,4,AK,15
2010-04-01,18,43,4,11,0,False,46,25,0,6,AK,11
2010-05-01,24,51,0,8,0,False,79,27,5,5,AK,23
2010-06-01,20,20,0,4,0,False,39,28,0,9,AK,18
2010-07-01,22,44,0,11,0,False,42,23,0,4,AK,19
2010-08-01,14,59,3,17,0,False,44,20,4,0,AK,23
2010-09-01,32,49,4,7,0,False,42,30,6,4,AK,21
2010-10-01,17,50,0,23,0,False,38,15,0,4,AK,15
2010-11-01,36,39,13,10,0,False,32,19,6,8,AK,10
2010-12-01,23,46,13,7,0,False,24,34,4,7,AK,19
2011-01-01,38,57,10,17,0,False,40,30,5,8,AK,5
2011-02-01,37,77,7,22,0,False,32,30,6,7,AK,15
2011-03-01,48,71,5,16,0,False,54,20,8,3,AK,22
2011-04-01,33,66,9,2,0,False,41,29,7,8,AK,23
2011-05-01,47,25,7,17,0,False,52,25,6,8,AK,18
2011-06-01,20,55,5,17,0,False,42,28,4,4,AK,20
2011-07-01,20,43,3,3,0,False,40,21,3,3,AK,29
2011-08-01,9,34,7,7,0,False,30,35,0,3,AK,18
2011-09-01,25,54,16,7,0,False,36,18,3,4,AK,17
2011-10-01,31,42,13,11,0,False,54,22,2,9,AK,18
2011-11-01,32,47,13,15,0,False,37,30,2,2,AK,14
2011-12-01,33,55,2,11,0,False,22,27,6,6,AK,10
2012-01-01,28,74,9,17,0,False,54,38,5,4,AK,14
2012-02-01,20,72,6,11,0,False,38,41,5,6,AK,12
2012-03-01,62,77,16,25,0,False,50,26,4,4,AK,27
2012-04-01,29,58,7,14,0,False,45,44,5,10,AK,14
2012-05-01,42,59,17,21,0,False,85,28,4,9,AK,20
2012-06-01,19,41,26,24,0,False,54,30,2,5,AK,41
2012-07-01,29,61,6,18,0,False,43,28,2,2,AK,31
2012-08-01,36,38,13,23,0,False,46,26,2,7,AK,21
2012-09-01,42,42,6,15,0,False,44,35,9,6,AK,9
2012-10-01,30,50,12,25,0,False,40,35,7,5,AK,18
2012-11-01,40,60,4,36,0,False,41,44,7,4,AK,8
2012-12-01,40,40,20,8,0,False,41,36,3,3,AK,12
2013-01-01,32,76,17,21,0,False,41,28,9,7,AK,14
2013-02-01,48,74,15,5,0,False,38,25,4,4,AK,20
2013-03-01,51,71,5,20,0,False,56,29,4,6,AK,18
2013-04-01,26,62,10,20,0,False,43,33,6,3,AK,10
2013-05-01,32,56,8,19,0,False,62,21,6,6,AK,17
2013-06-01,19,33,14,17,0,False,71,37,2,3,AK,44
2013-07-01,32,43,9,14,0,False,51,48,8,2,AK,40
2013-08-01,24,35,10,13,0,False,43,41,4,3,AK,22
2013-09-01,40,50,5,35,0,False,34,39,8,6,AK,27
2013-10-01,35,57,8,21,0,False,37,40,7,5,AK,13
2013-11-01,32,47,3,15,0,False,56,32,3,7,AK,22
2013-12-01,56,65,15,31,0,False,41,40,5,6,AK,12
2014-01-01,50,48,11,20,0,False,38,31,0,4,AK,17
2014-02-01,30,65,5,18,0,False,33,27,5,6,AK,9
2014-03-01,40,59,5,14,0,False,47,40,4,4,AK,17
2014-04-01,48,53,5,13,0,False,58,48,7,5,AK,22
2014-05-01,29,55,10,17,0,False,100,27,9,4,AK,20
2014-06-01,33,47,6,12,0,False,50,45,0,8,AK,36
2014-07-01,42,59,4,19,0,False,58,46,3,7,AK,24
2014-08-01,36,43,11,39,0,False,35,45,2,4,AK,43
2014-09-01,29,45,9,16,0,False,49,32,7,5,AK,26
2014-10-01,50,71,14,24,0,False,24,29,5,3,AK,15
2014-11-01,47,67,13,22,0,False,42,47,10,5,AK,13
2014-12-01,42,63,5,13,0,False,31,53,4,5,AK,19
2015-01-01,56,70,3,28,0,False,42,49,6,7,AK,19
2015-02-01,26,75,6,9,0,False,35,41,9,5,AK,18
2015-03-01,46,90,3,26,0,False,51,38,6,4,AK,20
2015-04-01,52,91,2,12,0,False,51,46,3,3,AK,28
2015-05-01,49,51,2,22,0,False,72,53,6,5,AK,20
2015-06-01,40,44,13,16,0,False,56,43,3,9,AK,43
2015-07-01,24,36,7,21,0,False,44,67,4,8,AK,47
2015-08-01,30,63,5,12,0,False,42,45,5,4,AK,27
2015-09-01,45,45,8,23,0,False,40,31,4,2,AK,21
2015-10-01,37,52,3,19,0,False,58,34,3,6,AK,24
2015-11-01,27,79,2,18,0,False,31,51,4,8,AK,17
2015-12-01,36,100,5,28,0,False,40,41,5,8,AK,19
2016-01-01,52,77,11,14,0,False,39,42,11,6,AK,29
2016-02-01,55,97,3,24,0,False,41,52,5,7,AK,18
2016-03-01,54,72,4,21,0,False,62,42,6,5,AK,18
2016-04-01,36,76,5,30,0,False,54,45,3,6,AK,22
2016-05-01,36,57,5,12,0,False,77,53,6,4,AK,20
2016-06-01,35,60,2,24,0,False,59,38,6,4,AK,39
2016-07-01,33,49,6,21,0,False,35,48,2,6,AK,58
2016-08-01,47,47,0,30,0,False,40,40,4,2,AK,28
2016-09-01,38,64,4,16,0,False,42,41,5,5,AK,23
2016-10-01,33,46,6,22,0,False,53,47,6,9,AK,23
2016-11-01,61,58,2,21,0,False,37,46,7,6,AK,24
2016-12-01,53,74,6,24,0,False,43,48,7,5,AK,23
2017-01-01,69,42,1,28,0,False,44,59,7,8,AK,20
2017-02-01,57,85,6,20,0,False,50,50,13,5,AK,18
2017-03-01,53,87,5,29,0,False,50,54,6,8,AK,21
2017-04-01,59,72,1,16,0,False,68,72,6,3,AK,17
2017-05-01,38,73,6,26,0,False,49,51,5,6,AK,17
2017-06-01,50,42,3,28,0,False,60,49,0,6,AK,40
2017-07-01,39,58,8,12,0,False,54,64,4,6,AK,46
2017-08-01,42,52,0,22,0,False,53,61,6,7,AK,36
2017-09-01,46,73,1,31,0,False,53,41,12,3,AK,29
2017-10-01,47,69,6,29,0,False,51,46,7,10,AK,29
2017-11-01,50,55,9,19,0,False,48,54,6,5,AK,17
2017-12-01,71,87,3,26,0,False,37,41,2,2,AK,23
2018-01-01,43,89,1,28,0,False,62,50,10,6,AK,26
2018-02-01,53,78,3,27,0,False,55,42,8,4,AK,20
2018-03-01,52,79,6,18,0,False,54,66,4,7,AK,22
2018-04-01,53,68,7,19,0,False,50,55,8,7,AK,26
2018-05-01,40,62,3,19,0,False,76,58,5,7,AK,23
2018-06-01,31,51,3,12,0,False,82,52,3,6,AK,37
2018-07-01,28,48,4,20,0,False,76,66,2,7,AK,65
2018-08-01,33,45,5,25,0,False,53,58,3,6,AK,22
2018-09-01,34,29,0,23,0,True,53,66,13,20,AK,30
2004-01-01,17,32,0,10,0,False,38,11,0,4,AZ,15
2004-02-01,16,39,0,6,0,False,23,13,4,8,AZ,4
2004-03-01,16,49,4,4,0,False,38,14,0,0,AZ,16
2004-04-01,15,38,3,3,0,False,31,14,4,6,AZ,8
2004-05-01,12,46,0,5,0,False,29,7,0,7,AZ,9
2004-06-01,8,39,0,9,0,False,32,5,0,7,AZ,11
2004-07-01,11,42,3,5,0,False,38,5,4,4,AZ,13
2004-08-01,6,44,2,5,0,False,32,14,3,3,AZ,3
2004-09-01,15,48,2,5,0,False,41,9,0,3,AZ,12
2004-10-01,12,55,2,2,0,False,35,6,0,3,AZ,8
2004-11-01,15,36,2,4,0,False,31,8,0,0,AZ,7
2004-12-01,11,41,2,14,0,False,14,10,0,4,AZ,9
2005-01-01,16,45,0,2,0,False,34,4,3,3,AZ,5
2005-02-01,19,49,3,9,0,False,23,12,0,5,AZ,5
2005-03-01,14,63,3,7,0,False,31,10,5,3,AZ,8
2005-04-01,21,82,2,4,0,False,41,8,0,3,AZ,4
2005-05-01,24,55,2,9,0,False,33,18,2,2,AZ,7
2005-06-01,16,50,2,7,0,False,35,6,3,9,AZ,11
2005-07-01,15,38,0,2,0,False,25,12,2,2,AZ,11
2005-08-01,13,41,0,5,0,False,27,11,0,3,AZ,6
2005-09-01,17,55,1,4,0,False,27,16,2,2,AZ,10
2005-10-01,19,62,0,6,0,False,27,6,2,4,AZ,8
2005-11-01,14,58,3,9,0,False,24,10,2,3,AZ,9
2005-12-01,25,61,0,8,0,False,30,11,0,4,AZ,8
2006-01-01,22,47,0,8,0,False,38,9,5,2,AZ,7
2006-02-01,22,60,1,7,0,False,29,12,2,2,AZ,5
2006-03-01,17,53,2,8,0,False,35,8,0,1,AZ,6
2006-04-01,11,55,2,7,0,False,30,14,4,3,AZ,6
2006-05-01,11,51,2,8,0,False,40,17,1,3,AZ,11
2006-06-01,11,54,3,5,0,False,21,11,1,0,AZ,9
2006-07-01,10,40,2,6,0,False,27,6,2,2,AZ,9
2006-08-01,11,34,1,7,0,False,32,7,2,4,AZ,6
2006-09-01,12,42,1,6,0,False,42,10,2,2,AZ,10
2006-10-01,14,42,1,9,0,False,27,19,1,6,AZ,6
2006-11-01,13,44,2,6,0,False,26,17,1,3,AZ,6
2006-12-01,19,40,3,7,0,False,21,12,4,2,AZ,5
2007-01-01,26,56,2,8,0,False,25,14,2,4,AZ,7
2007-02-01,17,57,2,7,0,False,26,10,1,3,AZ,6
2007-03-01,11,56,1,8,0,False,43,15,2,2,AZ,7
2007-04-01,14,47,2,5,0,False,31,12,1,4,AZ,6
2007-05-01,10,45,2,4,0,False,34,11,1,3,AZ,7
2007-06-01,8,42,3,4,0,False,29,12,3,4,AZ,10
2007-07-01,9,45,2,4,0,False,25,12,1,2,AZ,9
2007-08-01,11,44,1,5,0,False,41,10,2,2,AZ,8
2007-09-01,10,52,1,4,0,False,33,11,1,4,AZ,8
2007-10-01,17,47,1,6,0,False,35,15,2,2,AZ,7
2007-11-01,17,56,1,7,0,False,32,15,2,5,AZ,7
2007-12-01,14,42,3,10,0,False,30,12,2,5,AZ,7
2008-01-01,25,46,2,8,0,False,32,14,2,2,AZ,9
2008-02-01,25,53,2,11,0,False,35,10,3,4,AZ,6
2008-03-01,20,57,3,8,0,False,50,18,1,3,AZ,8
2008-04-01,18,53,2,8,0,False,44,17,2,6,AZ,6
2008-05-01,17,53,2,7,0,False,46,17,2,2,AZ,7
2008-06-01,11,40,1,6,0,False,32,19,1,2,AZ,9
2008-07-01,9,39,1,5,0,False,25,15,1,3,AZ,8
2008-08-01,12,42,1,9,0,False,43,20,1,3,AZ,10
2008-09-01,13,47,3,8,0,False,39,22,2,2,AZ,10
2008-10-01,14,45,2,5,0,False,41,15,2,4,AZ,8
2008-11-01,16,50,2,8,0,False,34,19,1,5,AZ,10
2008-12-01,21,37,2,9,0,False,33,15,2,4,AZ,11
2009-01-01,26,46,2,10,0,False,35,22,3,5,AZ,9
2009-02-01,26,54,2,10,0,False,33,14,3,4,AZ,7
2009-03-01,23,53,2,9,0,False,43,14,2,3,AZ,10
2009-04-01,17,49,3,9,0,False,35,19,1,5,AZ,8
2009-05-01,18,49,3,10,0,False,39,26,2,3,AZ,9
2009-06-01,11,49,2,8,0,False,46,22,1,3,AZ,10
2009-07-01,13,41,1,5,0,False,39,21,2,5,AZ,12
2009-08-01,19,51,2,7,0,False,35,25,3,2,AZ,13
2009-09-01,19,49,2,13,0,False,39,21,3,3,AZ,10
2009-10-01,25,70,3,9,0,False,32,22,5,5,AZ,9
2009-11-01,27,58,2,13,0,False,34,27,5,3,AZ,8
2009-12-01,23,46,2,16,0,False,33,22,4,5,AZ,12
2010-01-01,23,48,1,11,0,False,36,25,3,5,AZ,11
2010-02-01,26,53,3,13,0,False,35,18,2,4,AZ,10
2010-03-01,23,45,2,15,0,False,38,21,3,4,AZ,8
2010-04-01,18,56,3,9,0,False,55,29,2,4,AZ,9
2010-05-01,17,54,2,11,0,False,45,28,4,6,AZ,10
2010-06-01,21,55,3,8,0,False,37,25,2,2,AZ,12
2010-07-01,20,54,3,7,0,False,35,25,3,4,AZ,17
2010-08-01,16,47,2,10,0,False,40,23,3,3,AZ,17
2010-09-01,22,53,5,9,0,False,44,22,3,3,AZ,12
2010-10-01,23,53,5,10,0,False,41,23,3,3,AZ,12
2010-11-01,26,59,4,12,0,False,40,26,3,3,AZ,13
2010-12-01,29,50,4,16,0,False,33,26,4,5,AZ,10
2011-01-01,34,62,9,14,0,False,36,28,4,4,AZ,13
2011-02-01,42,80,5,19,0,False,37,29,5,5,AZ,12
2011-03-01,29,66,5,16,0,False,45,29,3,4,AZ,12
2011-04-01,24,58,8,15,0,False,43,32,3,5,AZ,15
2011-05-01,20,53,5,12,0,False,44,31,3,5,AZ,14
2011-06-01,18,53,5,12,0,False,39,34,3,4,AZ,13
2011-07-01,14,70,6,11,0,False,34,28,1,4,AZ,16
2011-08-01,18,54,5,13,0,False,43,36,3,5,AZ,17
2011-09-01,26,61,4,13,0,False,43,30,3,5,AZ,15
2011-10-01,22,62,7,11,0,False,37,33,2,4,AZ,13
2011-11-01,28,57,6,17,0,False,33,29,4,4,AZ,14
2011-12-01,33,48,6,18,0,False,30,28,4,5,AZ,10
2012-01-01,36,58,5,15,0,False,43,32,4,6,AZ,13
2012-02-01,39,62,7,18,0,False,46,34,5,5,AZ,12
2012-03-01,32,68,8,16,0,False,48,36,5,5,AZ,13
2012-04-01,32,63,7,14,0,False,48,37,4,5,AZ,16
2012-05-01,29,59,8,12,0,False,46,44,4,5,AZ,14
2012-06-01,25,54,11,13,0,False,44,41,3,4,AZ,15
2012-07-01,26,52,9,12,0,False,34,36,2,5,AZ,18
2012-08-01,30,53,9,18,0,False,39,36,5,6,AZ,18
2012-09-01,29,59,8,17,0,False,45,39,4,4,AZ,20
2012-10-01,30,62,7,16,0,False,39,41,5,5,AZ,19
2012-11-01,37,57,7,16,0,False,43,40,4,5,AZ,11
2012-12-01,46,57,8,21,0,False,33,38,7,6,AZ,13
2013-01-01,60,73,9,24,0,False,39,41,7,6,AZ,15
2013-02-01,42,65,8,23,0,False,42,36,6,5,AZ,16
2013-03-01,35,60,8,16,0,False,54,39,6,6,AZ,15
2013-04-01,28,64,7,16,0,False,56,52,5,7,AZ,15
2013-05-01,24,62,6,14,0,False,48,55,5,5,AZ,17
2013-06-01,22,53,8,15,0,False,40,48,3,4,AZ,19
2013-07-01,20,54,7,11,0,False,41,46,4,5,AZ,17
2013-08-01,23,53,8,19,0,False,42,41,5,5,AZ,19
2013-09-01,31,58,11,16,0,False,44,44,5,5,AZ,18
2013-10-01,28,57,6,16,0,False,48,35,5,5,AZ,16
2013-11-01,37,57,5,17,0,False,35,33,4,8,AZ,15
2013-12-01,45,63,6,20,0,False,38,40,5,5,AZ,13
2014-01-01,54,74,4,23,0,False,41,43,8,6,AZ,15
2014-02-01,44,67,5,19,0,False,51,40,4,7,AZ,14
2014-03-01,31,62,5,17,0,False,52,49,5,6,AZ,13
2014-04-01,31,67,5,18,0,False,52,55,5,5,AZ,15
2014-05-01,29,64,5,21,0,False,47,51,4,5,AZ,18
2014-06-01,24,55,6,13,0,False,43,50,4,4,AZ,18
2014-07-01,21,55,10,11,0,False,40,45,2,4,AZ,20
2014-08-01,23,57,9,20,0,False,42,41,6,5,AZ,22
2014-09-01,27,57,11,17,0,False,44,36,5,6,AZ,25
2014-10-01,34,67,9,18,0,False,41,42,5,5,AZ,23
2014-11-01,34,56,7,18,0,False,40,44,6,5,AZ,13
2014-12-01,46,59,6,22,0,False,37,40,7,4,AZ,14
2015-01-01,58,70,4,24,0,False,41,41,6,5,AZ,14
2015-02-01,55,75,5,25,0,False,52,40,7,6,AZ,13
2015-03-01,45,79,4,23,0,False,65,44,7,5,AZ,16
2015-04-01,38,75,5,20,0,False,57,61,7,6,AZ,16
2015-05-01,33,63,4,18,0,False,45,57,4,6,AZ,18
2015-06-01,26,61,4,14,0,False,44,50,4,6,AZ,18
2015-07-01,25,50,5,15,0,False,41,42,3,6,AZ,20
2015-08-01,27,61,4,18,0,False,41,48,6,5,AZ,20
2015-09-01,32,63,5,19,0,False,44,40,6,4,AZ,17
2015-10-01,37,62,4,16,0,False,46,42,4,6,AZ,17
2015-11-01,49,63,4,24,0,False,37,42,5,5,AZ,16
2015-12-01,52,66,4,20,0,False,41,45,6,6,AZ,14
2016-01-01,57,71,3,23,0,False,43,45,7,6,AZ,15
2016-02-01,67,100,3,25,0,False,55,42,9,6,AZ,14
2016-03-01,49,89,4,19,0,False,61,58,8,6,AZ,16
2016-04-01,35,68,5,20,0,False,50,65,4,5,AZ,17
2016-05-01,33,67,3,18,0,False,45,61,5,6,AZ,16
2016-06-01,26,58,3,15,0,False,48,57,3,5,AZ,18
2016-07-01,22,52,3,13,0,False,43,55,3,5,AZ,20
2016-08-01,29,57,3,20,0,False,45,49,5,4,AZ,17
2016-09-01,32,58,3,17,0,False,43,49,5,6,AZ,19
2016-10-01,31,56,3,17,0,False,45,50,5,5,AZ,18
2016-11-01,34,57,4,19,0,False,39,50,5,5,AZ,16
2016-12-01,47,59,3,25,0,False,33,42,7,5,AZ,16
2017-01-01,53,61,4,23,0,False,38,41,7,6,AZ,16
2017-02-01,56,69,3,22,0,False,46,48,9,6,AZ,17
2017-03-01,43,74,3,20,0,False,72,52,7,7,AZ,18
2017-04-01,43,77,3,21,0,False,69,60,4,6,AZ,20
2017-05-01,41,73,3,18,0,False,54,66,6,5,AZ,21
2017-06-01,32,63,3,15,0,False,45,62,5,4,AZ,19
2017-07-01,26,58,3,14,0,False,44,54,3,5,AZ,24
2017-08-01,29,59,2,22,0,False,47,51,6,7,AZ,22
2017-09-01,33,71,3,18,0,False,44,46,6,7,AZ,18
2017-10-01,36,65,6,21,0,False,50,49,6,5,AZ,19
2017-11-01,46,71,3,22,0,False,47,53,6,5,AZ,17
2017-12-01,73,96,2,33,0,False,41,53,11,8,AZ,17
2018-01-01,75,100,3,28,0,False,45,62,9,7,AZ,19
2018-02-01,60,83,3,23,0,False,50,50,8,5,AZ,19
2018-03-01,49,77,3,24,0,False,55,56,7,6,AZ,19
2018-04-01,40,75,3,20,0,False,66,63,6,7,AZ,17
2018-05-01,35,68,3,19,0,False,58,67,5,5,AZ,19
2018-06-01,31,64,3,18,0,False,48,67,5,5,AZ,21
2018-07-01,27,63,3,15,0,False,49,62,4,5,AZ,26
2018-08-01,32,66,2,23,0,False,51,55,7,6,AZ,22
2018-09-01,39,62,3,22,0,True,50,57,6,5,AZ,21
2004-01-01,26,45,0,0,0,False,53,18,0,0,AR,18
2004-02-01,0,44,0,0,0,False,68,17,0,0,AR,0
2004-03-01,17,34,0,0,0,False,23,0,0,0,AR,23
2004-04-01,12,37,12,19,0,False,51,25,17,0,AR,17
2004-05-01,12,24,0,0,0,False,50,33,0,0,AR,33
2004-06-01,19,50,0,12,0,False,34,0,0,0,AR,17
2004-07-01,13,19,13,13,0,False,34,0,0,0,AR,17
2004-08-01,11,44,0,11,0,False,15,30,0,0,AR,15
2004-09-01,30,35,10,10,0,False,34,0,0,0,AR,0
2004-10-01,21,31,10,0,0,False,21,0,0,14,AR,0
2004-11-01,22,33,0,11,0,False,30,30,0,0,AR,0
2004-12-01,26,26,10,0,0,False,28,0,14,0,AR,0
2005-01-01,26,53,9,13,0,False,24,12,0,0,AR,12
2005-02-01,28,37,0,9,0,False,69,19,0,13,AR,19
2005-03-01,24,64,0,8,0,False,60,11,0,0,AR,11
2005-04-01,35,62,18,18,0,False,60,24,0,0,AR,0
2005-05-01,21,62,8,8,0,False,22,0,0,0,AR,17
2005-06-01,9,46,0,14,0,False,50,12,0,12,AR,62
2005-07-01,0,31,9,9,0,False,24,36,12,0,AR,18
